region_key,region_name,year,focal_variable,focal_label,x_residual,y_residual,x_raw,y_raw
central_europe,Central Europe,2008,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.47671130412029533,0.34247555701762145,-0.7299642615658524,0.1557548493438732
central_europe,Central Europe,2009,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.20792556899892553,1.2797925055366182,0.1244255002588072,1.3160022864126186
central_europe,Central Europe,2010,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.31914124050683434,0.4537737497592992,-0.7255872470156763,0.1712949824082497
central_europe,Central Europe,2011,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.38517404807745215,1.6653537214173346,-0.2866025278850035,1.693827527457063
central_europe,Central Europe,2012,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.050656578137236646,-1.284648811278812,0.1103333108895441,-1.2611312773192809
central_europe,Central Europe,2013,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.08284279468494277,-1.6185638636448714,-0.5023110542708675,-1.7912466979813353
central_europe,Central Europe,2014,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.8767790002772489,-2.130448595235001,-1.442844366819668,-2.452919093155438
central_europe,Central Europe,2015,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.3324456104337004,-0.8336958315171599,0.75888888471545,-0.4987912977789139
central_europe,Central Europe,2016,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.5420016400075851,0.22984853895918744,0.3015012140019895,0.0651779102387011
central_europe,Central Europe,2017,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.14029046564997832,-0.9273201413413565,0.3024970487739242,-0.8813637735330109
central_europe,Central Europe,2018,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.7970187116931549,-0.6712450624442925,1.1333426762734788,-0.332726172934065
central_europe,Central Europe,2019,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.1149170382987206,0.11633702625726632,1.173084952126926,0.2037882548105179
central_europe,Central Europe,2020,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.7014718933403281,0.5753312931048177,0.3944072034359234,0.3279523669040777
central_europe,Central Europe,2021,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.5074057809353084,-0.15298078812465282,0.2740567436287371,-0.3965300823002007
central_europe,Central Europe,2022,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.43810543487578024,-0.406640857116912,1.3445189547727452,0.7688700010390161
central_europe,Central Europe,2023,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.6983089058826861,0.22744159163116362,1.6288939909318536,0.7500306726065568
greenland_periphery,Greenland Periphery,2000,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.22328428238785267,-0.5091121376247147,-0.2838052799272299,-0.5903894844376814
greenland_periphery,Greenland Periphery,2001,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.09486666464481724,-0.5836435040365486,-0.1925065685331732,-0.651641165832633
greenland_periphery,Greenland Periphery,2002,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.019540888648543864,-0.1173044450569253,-0.3287925520430099,-0.3329217793131864
greenland_periphery,Greenland Periphery,2003,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.4397896148186629,-0.9453040350235649,0.9113896921388194,-1.3155343136350557
greenland_periphery,Greenland Periphery,2004,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.2307554387316898,0.36474175496033445,-0.4323717995847018,0.1959005357476624
greenland_periphery,Greenland Periphery,2005,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.9961164592586108,-0.27872414088667274,-0.7148924789787259,-0.0825460089814714
greenland_periphery,Greenland Periphery,2006,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.09500611746036867,0.27390387955862644,-0.1134702565934206,0.1566261877088337
greenland_periphery,Greenland Periphery,2007,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.06331315226998224,0.7770513769186023,0.0136792539154924,0.7929771252474627
greenland_periphery,Greenland Periphery,2008,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.005088534909661324,1.0217005058534794,0.0291325787619287,1.1109219772899497
greenland_periphery,Greenland Periphery,2009,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.9346876201980477,1.2299428957711578,-0.7506792520106012,1.464627929784347
greenland_periphery,Greenland Periphery,2010,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.1462906909784862,0.9444556831404035,1.4053692768735266,1.1553596908163437
greenland_periphery,Greenland Periphery,2011,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.3849344660354119,0.6483068546643845,0.035332500506807,1.0211498001187744
greenland_periphery,Greenland Periphery,2012,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.4707041949083888,1.4037748728129333,1.5234858133741498,1.4335886626700605
greenland_periphery,Greenland Periphery,2013,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.7147611728119417,1.4389889790500132,-0.7258221848790987,1.42315163982943
greenland_periphery,Greenland Periphery,2014,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.71462549447906,-1.1205595251044085,0.4189093677664139,-1.2686260332992572
greenland_periphery,Greenland Periphery,2015,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.3170388625627072,-1.4569061598178292,-0.399617768628941,-1.3792294837038093
greenland_periphery,Greenland Periphery,2016,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.25362033007534673,-1.5196820468154173,0.6372320265618003,-1.0789913763654568
greenland_periphery,Greenland Periphery,2017,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.0021119769436503955,-1.0047426091982383,-0.3741809731175496,-1.232673833841634
